Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Customer (#{lang}),Customer (int),Customer Anonymized (#{lang}),Customer Anonymized (int),Description (#{lang}),Description (int),Long description (#{lang}),Long description (int),Industry (#{lang}),Industry (int),Project type (#{lang}),Project type (int),Percent allocated,Project extent (individual hours),Project extent (hours),Project extent total (hours),Project extent,Project extent (currency),Project extent total,Project extent total (currency),Project area,Project area (unit),Highlighted
Keith Landry,int:Keith Landry,int:Principal Cloud Architect,keith.landry@example.com,keithlandry,ext_cd914151,cd914151,cv_cd914151,728-519-6482,310-860-9209,1969,Architecture,India,Norwegian,4c2033f7,0f051e75,2024-12-15,2024-12-12,2,2021,10,2025,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Advisory,Advisory,98,114,300,962,Hours,SEK,141750,EUR,200,sqm,True
Lisa Pierce,int:Lisa Pierce,int:Consultant Data Platform Engineer,lisa.pierce@mail.test,lisapierce,ext_d8d1d1af,d8d1d1af,cv_d8d1d1af,5278523343,001-440-641-2091x17911,1972,Data Engineering,United Kingdom,British,ca5174f4,dd41c2f0,2025-08-29,2024-06-20,7,2024,6,2024,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Advisory,Advisory,78,115,341,1701,Budget,EUR,194517,SEK,900,sqm,False
Lisa Pierce,int:Lisa Pierce,int:Consultant Data Platform Engineer,lisa.pierce@mail.test,lisapierce,ext_d8d1d1af,d8d1d1af,cv_d8d1d1af,5278523343,001-440-641-2091x17911,1972,Data Engineering,United Kingdom,British,73fd0793,88c723a2,2025-11-30,2025-01-01,11,2017,5,2022,int:Globex,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Energy,int:Implementation,Advisory,42,89,839,1888,Budget,EUR,131270,EUR,300,sqm,False
Lisa Pierce,int:Lisa Pierce,int:Consultant Data Platform Engineer,lisa.pierce@mail.test,lisapierce,ext_d8d1d1af,d8d1d1af,cv_d8d1d1af,5278523343,001-440-641-2091x17911,1972,Data Engineering,United Kingdom,British,3a868de2,1ba9342e,2025-07-10,2026-03-01,6,2014,8,2018,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Advisory,58,69,151,1027,Hours,EUR,94009,NOK,100,sqm,True
Shawn Edwards,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,c7c3da91,ebd323bd,2025-06-18,2026-03-11,2,2023,10,2025,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Energy,int:Implementation,Advisory,16,141,256,1254,Budget,SEK,23801,SEK,600,sqm,True
Shawn Edwards,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,f1f43128,71ed1d8b,2026-03-05,2026-03-30,4,2024,10,2026,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Implementation,100,98,479,759,Budget,SEK,136244,SEK,1000,sqm,True
Shawn Edwards,int:Shawn Edwards,int:Senior Analytics Engineer,shawn.edwards@example.com,shawnedwards,ext_8892a2ea,8892a2ea,cv_8892a2ea,321-917-5361x706,+1-213-366-5722x4029,1969,Data Engineering,USA,Swedish,ec42ccf1,d2bfeb60,2024-11-28,2024-04-14,8,2016,6,2020,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Advisory,63,97,167,1268,Budget,SEK,196894,GBP,900,sqm,True
Marcus Cordova,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,dfd29377,dbaf3586,2026-01-02,2025-09-02,3,2012,5,2016,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Advisory,91,200,679,597,Hours,NOK,137224,EUR,400,sqm,True
Marcus Cordova,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,ac7ef40b,5b336d31,2025-08-07,2024-04-08,11,2016,11,2021,int:Globex,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Advisory,95,58,682,437,Budget,NOK,148434,EUR,800,sqm,True
Marcus Cordova,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,414f307b,88329ede,2024-09-23,2026-01-31,11,2022,1,2022,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Advisory,Advisory,40,101,533,734,Hours,NOK,246851,NOK,1000,sqm,True
Marcus Cordova,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,054c2314,0cb3eeef,2025-09-26,2024-10-15,8,2017,12,2019,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Implementation,38,28,586,1397,Hours,NOK,78510,GBP,100,sqm,True
Marcus Cordova,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,9f73350d,2841d27a,2025-09-20,2024-07-05,1,2021,11,2026,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Advisory,71,67,325,536,Budget,EUR,110662,GBP,400,sqm,False
Marcus Cordova,int:Marcus Cordova,int:Consultant Backend Engineer,marcus.cordova@example.org,marcuscordova,ext_706dd1bb,706dd1bb,cv_706dd1bb,257-499-8028x41390,451.630.5231,1987,Software Engineering,Australia,British,6fd54c44,bc411775,2024-04-25,2025-05-31,1,2020,3,2025,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Implementation,19,10,796,1989,Budget,GBP,187878,GBP,500,sqm,False
Richard Robertson,int:Richard Robertson,int:Associate .NET Engineer,richard.robertson@mail.test,richardrobertson,ext_5abb9f37,5abb9f37,cv_5abb9f37,573-615-8477x686,(534)961-9942,1974,Software Engineering,India,Swedish,6dc619e6,4b7fae29,2025-11-10,2026-03-30,8,2025,10,2026,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Implementation,Implementation,93,125,567,772,Budget,SEK,100281,GBP,1000,sqm,True
Richard Robertson,int:Richard Robertson,int:Associate .NET Engineer,richard.robertson@mail.test,richardrobertson,ext_5abb9f37,5abb9f37,cv_5abb9f37,573-615-8477x686,(534)961-9942,1974,Software Engineering,India,Swedish,d30fb68f,baf6e67e,2025-10-05,2026-03-28,1,2021,4,2021,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Implementation,Implementation,86,97,937,1805,Hours,GBP,103637,NOK,300,sqm,False
Richard Robertson,int:Richard Robertson,int:Associate .NET Engineer,richard.robertson@mail.test,richardrobertson,ext_5abb9f37,5abb9f37,cv_5abb9f37,573-615-8477x686,(534)961-9942,1974,Software Engineering,India,Swedish,888082f0,86801cd3,2026-02-05,2024-11-14,1,2015,11,2018,int:Globex,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Advisory,64,121,955,1190,Budget,NOK,247529,SEK,800,sqm,False
Richard Robertson,int:Richard Robertson,int:Associate .NET Engineer,richard.robertson@mail.test,richardrobertson,ext_5abb9f37,5abb9f37,cv_5abb9f37,573-615-8477x686,(534)961-9942,1974,Software Engineering,India,Swedish,008cb181,fad255dc,2025-08-27,2025-05-28,2,2018,4,2019,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Advisory,86,18,697,1935,Hours,GBP,29683,GBP,800,sqm,False
Vanessa Sandoval,int:Vanessa Sandoval,int:Principal Backend Engineer,vanessa.sandoval@example.org,vanessasandoval,ext_a10bc2b7,a10bc2b7,cv_a10bc2b7,(776)394-5919x66395,220.384.9649x856,2002,Software Engineering,Ireland,Swedish,1722bbc2,b795ec2a,2024-12-27,2024-09-12,7,2024,4,2025,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Advisory,Advisory,84,101,779,762,Hours,EUR,199507,NOK,600,sqm,True
Amy Gutierrez,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,cff31167,6fad9dc0,2024-12-14,2024-07-29,1,2018,7,2020,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Energy,int:Implementation,Advisory,74,126,102,735,Budget,EUR,78770,EUR,1000,sqm,False
Amy Gutierrez,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,b134f9d1,64bf5b23,2024-09-22,2026-02-14,1,2021,12,2023,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,23,116,245,1662,Hours,GBP,10015,SEK,100,sqm,True
Amy Gutierrez,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,b50999aa,28e89bb8,2025-09-27,2025-08-17,3,2014,2,2016,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Implementation,47,140,575,639,Hours,NOK,92605,NOK,300,sqm,False
Amy Gutierrez,int:Amy Gutierrez,int:Principal .NET Engineer,amy.gutierrez@example.com,amygutierrez,ext_901a5d2a,901a5d2a,cv_901a5d2a,(756)425-3135,001-851-605-0537x95381,1985,Software Engineering,United Kingdom,Swedish,5ffafab5,8883b31c,2025-07-31,2024-09-21,9,2016,10,2018,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Advisory,Advisory,92,175,714,1558,Hours,SEK,44988,EUR,600,sqm,True
Jacob Cox,int:Jacob Cox,int:Principal DevOps Engineer,jacob.cox@example.com,jacobcox,ext_1fff92c4,1fff92c4,cv_1fff92c4,+1-738-731-8491x966,330.977.0461,1994,Cloud Engineering,Slovenia,Norwegian,b7d84391,afc00cf5,2026-01-26,2024-09-19,12,2012,1,2016,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Implementation,36,118,971,152,Budget,NOK,92446,NOK,500,sqm,False
Katherine Garrett,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,420dc1b2,f27bfeee,2024-07-09,2024-06-02,11,2024,2,2025,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Energy,int:Advisory,Advisory,31,32,116,1566,Hours,SEK,14376,GBP,200,sqm,True
Katherine Garrett,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,876cb2cb,092aaeff,2025-06-30,2024-08-28,7,2020,6,2025,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Implementation,52,40,720,198,Budget,EUR,106906,EUR,800,sqm,True
Katherine Garrett,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,39b1213d,f7c9ff85,2024-05-30,2026-03-04,10,2025,7,2026,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Implementation,Implementation,58,163,420,1690,Hours,GBP,151058,SEK,800,sqm,False
Katherine Garrett,int:Katherine Garrett,int:Consultant Data Architect,katherine.garrett@example.org,katherinegarrett,ext_9a5a8886,9a5a8886,cv_9a5a8886,(295)296-3904,342.860.8805x017,1983,Architecture,United Kingdom,Danish,4393e8dc,4bf177b1,2024-08-14,2024-07-08,12,2023,7,2023,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,77,175,282,1118,Hours,NOK,15095,NOK,300,sqm,True
Kathleen Harris,int:Kathleen Harris,int:Consultant DevOps Engineer,kathleen.harris@example.org,kathleenharris,ext_998607b2,998607b2,cv_998607b2,001-644-955-6185x7906,515.491.0300x2156,1970,Cloud Engineering,Ireland,Danish,babd0223,43888e8b,2026-03-07,2024-07-04,11,2025,3,2025,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Implementation,81,98,750,1452,Hours,SEK,63613,EUR,600,sqm,False
Kathleen Harris,int:Kathleen Harris,int:Consultant DevOps Engineer,kathleen.harris@example.org,kathleenharris,ext_998607b2,998607b2,cv_998607b2,001-644-955-6185x7906,515.491.0300x2156,1970,Cloud Engineering,Ireland,Danish,acd16871,60c6744b,2024-09-27,2024-12-05,2,2021,4,2026,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Implementation,36,61,196,644,Budget,SEK,82216,NOK,800,sqm,True
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,ddfb88b7,fb535c74,2024-11-04,2024-11-23,3,2019,8,2019,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Implementation,74,46,285,1900,Budget,GBP,83905,GBP,400,sqm,False
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,ea277ee4,dc96c060,2024-09-05,2025-12-24,8,2013,9,2017,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Implementation,100,171,290,1146,Hours,SEK,44894,GBP,200,sqm,False
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,4218c69e,661e31f4,2024-06-03,2025-08-18,2,2012,9,2017,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Implementation,Advisory,95,131,687,449,Hours,NOK,140551,SEK,400,sqm,True
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,31640166,ff5cce2e,2025-02-09,2024-11-07,2,2017,4,2021,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,61,54,183,289,Hours,EUR,12278,NOK,700,sqm,True
Andrea Pennington,int:Andrea Pennington,int:Consultant Analytics Engineer,andrea.pennington@example.com,andreapennington,ext_2463f905,2463f905,cv_2463f905,235-680-0401,945-396-4229,1983,Data Engineering,United Kingdom,Polish,38681ff0,4389bfe8,2025-11-19,2025-07-03,3,2012,2,2016,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,83,42,219,1649,Budget,GBP,21489,NOK,200,sqm,True
Samuel Wolfe,int:Samuel Wolfe,int:Principal MLOps Engineer,samuel.wolfe@example.com,samuelwolfe,ext_13e6b500,13e6b500,cv_13e6b500,(552)996-7188,+1-374-357-3144x15833,1992,Data Engineering,Ireland,Swedish,8d1cb9fe,b7d374ff,2024-04-28,2024-08-18,7,2016,9,2020,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Advisory,Advisory,28,100,401,1054,Budget,NOK,85718,EUR,500,sqm,False
