Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Senior Data Scientist,int:Eric Pierce,int:Senior Data Scientist,eric.pierce@example.org,ericpierce,ext_ae422319,ae422319,cv_ae422319,(763)326-8685x074,6669343629,1973,AI/ML,USA,Polish,e3dd24cd,8bad6120,2025-03-05,2024-04-27,2020,2021,False,Senior Data Scientist,Progression based on delivery impact.
Associate Frontend Engineer,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,724b36f0,f2a4eff3,2025-05-24,2026-02-05,2016,2017,True,Associate Frontend Engineer,Progression based on delivery impact.
Consultant Frontend Engineer,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,3b2cffdb,c3f9c2cc,2024-09-17,2024-06-17,2017,2018,True,Consultant Frontend Engineer,Progression based on delivery impact.
Senior Frontend Engineer,int:Andrea Davis,int:Senior Frontend Engineer,andrea.davis@mail.test,andreadavis,ext_e769504b,e769504b,cv_e769504b,361.603.1310x09431,596.466.1347,1995,Software Engineering,Australia,British,d80f6680,1a5774b7,2026-01-18,2024-05-20,2018,2019,False,Senior Frontend Engineer,Progression based on delivery impact.
Consultant .NET Engineer,int:Victoria Durham,int:Principal .NET Engineer,victoria.durham@mail.test,victoriadurham,ext_5300d046,5300d046,cv_5300d046,954.694.0128,001-832-751-2257x207,1976,Software Engineering,United Kingdom,Danish,3cddf37f,c5e91c6b,2025-04-26,2025-03-23,2021,2022,False,Consultant .NET Engineer,Progression based on delivery impact.
Senior .NET Engineer,int:Victoria Durham,int:Principal .NET Engineer,victoria.durham@mail.test,victoriadurham,ext_5300d046,5300d046,cv_5300d046,954.694.0128,001-832-751-2257x207,1976,Software Engineering,United Kingdom,Danish,69ce6b28,08374c52,2024-08-08,2025-07-11,2022,2023,False,Senior .NET Engineer,Progression based on delivery impact.
Principal .NET Engineer,int:Victoria Durham,int:Principal .NET Engineer,victoria.durham@mail.test,victoriadurham,ext_5300d046,5300d046,cv_5300d046,954.694.0128,001-832-751-2257x207,1976,Software Engineering,United Kingdom,Danish,120f71c7,6d48e581,2024-12-06,2025-06-14,2023,2024,True,Principal .NET Engineer,Progression based on delivery impact.
Consultant Oracle Engineer,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,efb84d1d,c60ca504,2025-12-17,2026-01-19,2019,2020,True,Consultant Oracle Engineer,Progression based on delivery impact.
Senior Oracle Engineer,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,72474249,4f205654,2025-01-12,2026-02-10,2020,2021,False,Senior Oracle Engineer,Progression based on delivery impact.
Principal Oracle Engineer,int:Steven Wilson,int:Principal Oracle Engineer,steven.wilson@mail.test,stevenwilson,ext_2c045cb5,2c045cb5,cv_2c045cb5,2249120957,471.400.9438,1994,Cloud Engineering,Spain,Danish,19d194a7,3ee3a959,2026-02-21,2025-10-25,2021,2022,True,Principal Oracle Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,2ec4d078,1924fdbf,2025-08-07,2025-09-05,2016,2017,False,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,8165d95f,67c2ff49,2025-01-03,2024-08-26,2017,2018,True,Senior Databricks Engineer,Progression based on delivery impact.
Principal Databricks Engineer,int:Marilyn Jimenez,int:Principal Databricks Engineer,marilyn.jimenez@example.org,marilynjimenez,ext_8aab3d81,8aab3d81,cv_8aab3d81,001-211-745-7758x47457,758-997-1480x2632,1982,Data Engineering,United Kingdom,Norwegian,ae7d7fcb,779ffca0,2024-11-28,2025-12-07,2018,2019,False,Principal Databricks Engineer,
Associate Python Developer,int:Jennifer Hicks,int:Senior Python Developer,jennifer.hicks@example.com,jenniferhicks,ext_7d9eeba6,7d9eeba6,cv_7d9eeba6,3396653136,+1-587-282-4556x9644,1978,Data Engineering,India,Danish,71895c22,3dde152e,2025-10-26,2024-10-11,2021,2022,True,Associate Python Developer,Progression based on delivery impact.
Consultant Python Developer,int:Jennifer Hicks,int:Senior Python Developer,jennifer.hicks@example.com,jenniferhicks,ext_7d9eeba6,7d9eeba6,cv_7d9eeba6,3396653136,+1-587-282-4556x9644,1978,Data Engineering,India,Danish,ab77a21b,5f8570c3,2025-07-23,2026-01-23,2022,2023,True,Consultant Python Developer,Progression based on delivery impact.
Senior Python Developer,int:Jennifer Hicks,int:Senior Python Developer,jennifer.hicks@example.com,jenniferhicks,ext_7d9eeba6,7d9eeba6,cv_7d9eeba6,3396653136,+1-587-282-4556x9644,1978,Data Engineering,India,Danish,dc6785c7,4df7ea1d,2025-04-23,2026-02-09,2023,2024,True,Senior Python Developer,Progression based on delivery impact.
Associate Databricks Engineer,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,6fd69ce3,5df98905,2024-06-18,2025-09-30,2020,2021,False,Associate Databricks Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,7a77a679,6fb9628d,2024-11-27,2026-01-06,2021,2022,True,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:Joshua Davenport,int:Senior Databricks Engineer,joshua.davenport@example.org,joshuadavenport,ext_e722d7a0,e722d7a0,cv_e722d7a0,001-685-391-6795,4726728498,1976,Data Engineering,Ireland,British,7081550d,6e28016a,2024-11-24,2025-06-07,2022,2023,True,Senior Databricks Engineer,Progression based on delivery impact.
Associate Databricks Engineer,int:Tina Sanchez,int:Consultant Databricks Engineer,tina.sanchez@example.com,tinasanchez,ext_86777f56,86777f56,cv_86777f56,641.240.7034x9107,(550)804-2548x82142,1991,Data Engineering,Ireland,Danish,4820c21c,f43ffdf8,2025-11-01,2026-03-04,2021,2022,False,Associate Databricks Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Tina Sanchez,int:Consultant Databricks Engineer,tina.sanchez@example.com,tinasanchez,ext_86777f56,86777f56,cv_86777f56,641.240.7034x9107,(550)804-2548x82142,1991,Data Engineering,Ireland,Danish,7d877720,c6d60e6c,2025-11-11,2025-08-21,2022,2023,False,Consultant Databricks Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Andrea Reyes,int:Principal Databricks Engineer,andrea.reyes@mail.test,andreareyes,ext_94d67228,94d67228,cv_94d67228,001-814-830-7536,444-594-2965,1984,Data Engineering,Slovenia,Polish,63847e87,e90fdd62,2025-11-21,2026-02-04,2019,2020,True,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:Andrea Reyes,int:Principal Databricks Engineer,andrea.reyes@mail.test,andreareyes,ext_94d67228,94d67228,cv_94d67228,001-814-830-7536,444-594-2965,1984,Data Engineering,Slovenia,Polish,9ba0046b,0672a813,2025-07-23,2024-10-26,2020,2021,False,Senior Databricks Engineer,
Principal Databricks Engineer,int:Andrea Reyes,int:Principal Databricks Engineer,andrea.reyes@mail.test,andreareyes,ext_94d67228,94d67228,cv_94d67228,001-814-830-7536,444-594-2965,1984,Data Engineering,Slovenia,Polish,1f42095c,8c001868,2025-08-17,2024-11-10,2021,2022,True,Principal Databricks Engineer,Progression based on delivery impact.
Associate AWS Engineer,int:Sandra Romero,int:Associate AWS Engineer,sandra.romero@mail.test,sandraromero,ext_7ce39da2,7ce39da2,cv_7ce39da2,426-883-4414x978,(912)287-5857x56766,1984,Cloud Engineering,India,British,c01d2635,862d43b2,2025-04-19,2024-05-03,2019,2020,False,Associate AWS Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,29abe6b2,16189b5d,2025-07-03,2025-07-13,2019,2020,True,Consultant Backend Engineer,Progression based on delivery impact.
Senior Backend Engineer,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,fd7ad271,22e3799c,2025-07-02,2024-12-29,2020,2021,False,Senior Backend Engineer,Progression based on delivery impact.
Principal Backend Engineer,int:Natasha Shields,int:Principal Backend Engineer,natasha.shields@mail.test,natashashields,ext_ef4686c3,ef4686c3,cv_ef4686c3,+1-706-412-9439,+1-289-340-6260x787,1976,Software Engineering,India,Norwegian,b4ba8fd3,553c0f48,2024-04-27,2026-01-01,2021,2022,False,Principal Backend Engineer,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,177427a8,527b1e5d,2024-09-23,2025-06-09,2017,2018,False,Associate Kubernetes Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,a4b18a0f,3e3fe9cf,2024-12-24,2024-12-05,2018,2019,True,Consultant Kubernetes Engineer,Progression based on delivery impact.
Senior Kubernetes Engineer,int:Joshua Tyler,int:Senior Kubernetes Engineer,joshua.tyler@mail.test,joshuatyler,ext_0c1fe730,0c1fe730,cv_0c1fe730,7412591497,498-503-8287,1984,Cloud Engineering,Ireland,Danish,6dcbaaa2,0983450f,2025-04-02,2025-08-12,2019,2020,True,Senior Kubernetes Engineer,
Associate Data Architect,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,b69436a6,c51ea6c2,2025-09-27,2024-05-11,2019,2020,False,Associate Data Architect,Progression based on delivery impact.
Consultant Data Architect,int:Robert Villa,int:Consultant Data Architect,robert.villa@example.org,robertvilla,ext_eb5e12ae,eb5e12ae,cv_eb5e12ae,+1-324-540-7931x10291,617.808.7601,1982,Architecture,Australia,Swedish,0a31c0ac,00a7d097,2025-05-30,2025-11-28,2020,2021,False,Consultant Data Architect,Progression based on delivery impact.
Consultant Frontend Engineer,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,134aa07b,81db982e,2025-02-26,2024-07-15,2018,2019,True,Consultant Frontend Engineer,Progression based on delivery impact.
Senior Frontend Engineer,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,de5928a1,8e64bbd0,2025-07-21,2024-04-29,2019,2020,True,Senior Frontend Engineer,Progression based on delivery impact.
Principal Frontend Engineer,int:William Hoover,int:Principal Frontend Engineer,william.hoover@example.com,williamhoover,ext_6d7f35fa,6d7f35fa,cv_6d7f35fa,423.584.9791x6202,(988)737-7441,1975,Software Engineering,Slovenia,Danish,4ed35936,243c95d8,2025-11-25,2024-09-15,2020,2021,False,Principal Frontend Engineer,Progression based on delivery impact.
Associate Full-stack Engineer,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_85ab4f55,85ab4f55,cv_85ab4f55,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,a8951194,c93f7780,2025-11-18,2026-02-03,2021,2022,True,Associate Full-stack Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Justin Evans,int:Consultant Full-stack Engineer,justin.evans@example.com,justinevans,ext_85ab4f55,85ab4f55,cv_85ab4f55,+1-846-261-7662x04719,001-940-697-0527,2001,Software Engineering,Spain,Norwegian,6e3e4916,06bdf162,2025-10-30,2024-04-10,2022,2023,True,Consultant Full-stack Engineer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,db1cb908,2a67615a,2025-09-18,2025-06-09,2018,2019,True,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Brenda Duarte,int:Consultant Data Platform Engineer,brenda.duarte@mail.test,brendaduarte,ext_7a3f4dfe,7a3f4dfe,cv_7a3f4dfe,3254883586,+1-925-495-7244x6176,1988,Data Engineering,Spain,Swedish,19589b8f,a9a0ca37,2025-12-24,2025-01-22,2019,2020,False,Consultant Data Platform Engineer,Progression based on delivery impact.
Associate Frontend Engineer,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,eeb617be,3e9af4fb,2024-07-25,2025-06-09,2020,2021,True,Associate Frontend Engineer,Progression based on delivery impact.
Consultant Frontend Engineer,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,1df00f76,98dfd14a,2025-07-23,2024-07-12,2021,2022,False,Consultant Frontend Engineer,Progression based on delivery impact.
Senior Frontend Engineer,int:Tracy Hernandez,int:Senior Frontend Engineer,tracy.hernandez@example.com,tracyhernandez,ext_c56c419c,c56c419c,cv_c56c419c,001-888-342-5995,5025311775,1976,Software Engineering,United Kingdom,Swedish,c1f8aa27,17141d67,2025-11-18,2025-07-15,2022,2023,False,Senior Frontend Engineer,Progression based on delivery impact.
Associate Data Architect,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_9b0e030c,9b0e030c,cv_9b0e030c,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,6d26fee5,559b19b9,2026-02-23,2025-06-12,2016,2017,True,Associate Data Architect,Progression based on delivery impact.
Consultant Data Architect,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_9b0e030c,9b0e030c,cv_9b0e030c,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,77c83a0d,e85937a0,2024-11-01,2024-07-06,2017,2018,False,Consultant Data Architect,Progression based on delivery impact.
Senior Data Architect,int:Amanda Reed,int:Senior Data Architect,amanda.reed@example.org,amandareed,ext_9b0e030c,9b0e030c,cv_9b0e030c,226-361-0941,559.502.5176x298,1992,Architecture,USA,Danish,cd91109d,9efc040a,2026-03-24,2024-07-23,2018,2019,True,Senior Data Architect,Progression based on delivery impact.
Associate Cloud Architect,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,bbaf6009,f7bda744,2026-03-01,2025-08-05,2019,2020,False,Associate Cloud Architect,Progression based on delivery impact.
Consultant Cloud Architect,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,e5190448,c31e4a6f,2026-03-25,2025-12-06,2020,2021,False,Consultant Cloud Architect,Progression based on delivery impact.
Senior Cloud Architect,int:Andrea Daniels,int:Senior Cloud Architect,andrea.daniels@mail.test,andreadaniels,ext_c271887e,c271887e,cv_c271887e,277-343-3268x319,702.405.6981,1999,Architecture,Spain,British,7c97c69e,33add91e,2026-02-27,2024-05-23,2021,2022,False,Senior Cloud Architect,Progression based on delivery impact.
Associate C# Developer,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_55c2bac9,55c2bac9,cv_55c2bac9,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,98f0958d,9a5ca563,2025-12-31,2025-03-06,2017,2018,True,Associate C# Developer,
Consultant C# Developer,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_55c2bac9,55c2bac9,cv_55c2bac9,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,59126567,d4f89ad6,2025-03-27,2026-01-18,2018,2019,False,Consultant C# Developer,Progression based on delivery impact.
Senior C# Developer,int:Stanley Morris,int:Senior C# Developer,stanley.morris@example.org,stanleymorris,ext_55c2bac9,55c2bac9,cv_55c2bac9,+1-987-833-9785x59821,+1-761-291-2841x1730,1997,Software Engineering,Spain,Swedish,60540076,eef8eba9,2025-08-17,2026-03-25,2019,2020,False,Senior C# Developer,Progression based on delivery impact.
Associate Data Engineer,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,9b84dfa8,0a32af5a,2025-11-22,2025-04-13,2017,2018,True,Associate Data Engineer,Progression based on delivery impact.
Consultant Data Engineer,int:Jacob Terry,int:Senior Data Engineer,jacob.terry@example.org,jacobterry,ext_29f4c0ad,29f4c0ad,cv_29f4c0ad,544.665.1241,(590)781-9740x0564,1983,Data Engineering,Australia,Polish,66967d48,3d5beec8,2025-11-11,2026-03-04,2018,2019,False,Consultant Data Engineer,Progression based on delivery impact.
