Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Attachments,Place of study,Degree,Description
Monique Johnson,int:Monique Johnson,int:Head of AWS Engineering,monique.johnson@example.org,moniquejohnson,ext_b0c560b1,b0c560b1,cv_b0c560b1,511-376-7412x4151,528-254-7815x06185,1981,Head of AWS Engineering,USA,Swedish,d568338f,452f1bc3,2026-03-29,2023-07-13,11,2017,11,2020,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Casey Welch,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_82a69cdf,82a69cdf,cv_82a69cdf,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,9cb75302,df1ee031,2022-08-07,2025-11-22,9,2020,11,2020,False,,UCL,MSc Data Science,Thesis on scalable data pipelines.
Casey Welch,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_82a69cdf,82a69cdf,cv_82a69cdf,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,3c1230a4,12aa2c12,2024-06-17,2023-05-12,3,2016,10,2016,False,diploma.pdf,KTH,BSc Computer Science,
Casey Welch,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_82a69cdf,82a69cdf,cv_82a69cdf,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,9ddcdc31,653b3ba0,2024-01-18,2026-02-05,4,2014,8,2017,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Samantha Bright,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_ec155ca8,ec155ca8,cv_ec155ca8,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,30b81336,ed4aa15a,2025-11-14,2025-10-17,1,2010,10,2013,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Samantha Bright,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_ec155ca8,ec155ca8,cv_ec155ca8,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,b0703160,ad9c0921,2025-05-14,2022-04-24,3,2014,4,2018,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_18dceb55,18dceb55,cv_18dceb55,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,5bee5fec,9269a2bf,2023-07-16,2024-05-01,8,2019,2,2021,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_18dceb55,18dceb55,cv_18dceb55,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,79adc283,9c8a9244,2023-01-04,2026-02-09,2,2023,1,2023,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Monique Wallace,int:Monique Wallace,int:Associate Azure Engineer,monique.wallace@example.org,moniquewallace,ext_bf62e014,bf62e014,cv_bf62e014,+1-231-299-5298,(815)558-1083x5832,1981,Cloud Engineering,Australia,Norwegian,ca1f9c47,f8361bf2,2023-10-04,2025-03-22,8,2010,9,2014,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Monique Wallace,int:Monique Wallace,int:Associate Azure Engineer,monique.wallace@example.org,moniquewallace,ext_bf62e014,bf62e014,cv_bf62e014,+1-231-299-5298,(815)558-1083x5832,1981,Cloud Engineering,Australia,Norwegian,ff0149f2,982ba0fb,2023-10-10,2023-11-04,4,2015,7,2020,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Monique Wallace,int:Monique Wallace,int:Associate Azure Engineer,monique.wallace@example.org,moniquewallace,ext_bf62e014,bf62e014,cv_bf62e014,+1-231-299-5298,(815)558-1083x5832,1981,Cloud Engineering,Australia,Norwegian,6f1459dd,9da22504,2023-10-11,2023-11-04,12,2011,12,2014,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Heather Berger,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9e6a4a92,9e6a4a92,cv_9e6a4a92,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,575a6303,3caca46b,2023-02-07,2025-06-17,8,2011,2,2015,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Heather Berger,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9e6a4a92,9e6a4a92,cv_9e6a4a92,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,8acd495c,d2643583,2024-06-03,2024-07-26,9,2023,8,2024,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Heather Berger,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9e6a4a92,9e6a4a92,cv_9e6a4a92,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,affc02e7,f1ad442d,2022-11-24,2024-11-16,3,2009,8,2010,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Brandon Flynn,int:Brandon Flynn,int:Senior Delivery Manager,brandon.flynn@example.com,brandonflynn,ext_02fcaba6,02fcaba6,cv_02fcaba6,+1-462-341-1186x0089,001-596-339-4568x0447,1999,Delivery Management,Ireland,Swedish,1941891f,2ec33e7f,2025-10-06,2025-03-15,9,2011,6,2015,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Brandon Flynn,int:Brandon Flynn,int:Senior Delivery Manager,brandon.flynn@example.com,brandonflynn,ext_02fcaba6,02fcaba6,cv_02fcaba6,+1-462-341-1186x0089,001-596-339-4568x0447,1999,Delivery Management,Ireland,Swedish,ab96b89f,6cca87b8,2025-09-17,2023-07-03,4,2020,2,2024,False,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_a5a5222e,a5a5222e,cv_a5a5222e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,98c087f9,71f91930,2024-10-25,2023-07-24,10,2015,4,2018,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_a5a5222e,a5a5222e,cv_a5a5222e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,8f9d6ade,fb85a7ad,2025-09-07,2022-05-02,3,2022,7,2022,True,diploma.pdf,OU,MSc Data Science,
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_a5a5222e,a5a5222e,cv_a5a5222e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,6caf97b8,928a8661,2022-09-29,2025-01-19,3,2015,4,2017,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Dustin Schmidt,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_af84fe3c,af84fe3c,cv_af84fe3c,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,3ef9437d,29dce416,2022-07-13,2024-12-06,1,2008,4,2008,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Dustin Schmidt,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_af84fe3c,af84fe3c,cv_af84fe3c,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,a265e145,d5aae61c,2025-12-23,2025-08-10,2,2010,9,2010,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Dustin Schmidt,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_af84fe3c,af84fe3c,cv_af84fe3c,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,b8ca4b09,0b7d11b2,2022-05-24,2022-04-24,10,2010,6,2015,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Ashlee Sparks,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_d05b4d0c,d05b4d0c,cv_d05b4d0c,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,5a17f5fc,dc20a445,2024-05-20,2025-08-20,10,2023,11,2024,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Ashlee Sparks,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_d05b4d0c,d05b4d0c,cv_d05b4d0c,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,70ffc5bc,9450c8f5,2025-07-03,2025-02-02,11,2012,4,2015,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Ashlee Sparks,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_d05b4d0c,d05b4d0c,cv_d05b4d0c,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,47914f78,8b6d8981,2025-04-16,2025-07-29,9,2020,7,2024,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
George Miller,int:George Miller,int:Consultant Data Scientist,george.miller@example.org,georgemiller,ext_c042561f,c042561f,cv_c042561f,812.837.1067x28728,7414644859,1983,AI/ML,United Kingdom,Danish,1d9e8ef7,28f68db3,2025-04-01,2024-04-18,12,2008,9,2013,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
George Miller,int:George Miller,int:Consultant Data Scientist,george.miller@example.org,georgemiller,ext_c042561f,c042561f,cv_c042561f,812.837.1067x28728,7414644859,1983,AI/ML,United Kingdom,Danish,abef4e71,7aa1e820,2024-06-15,2022-06-24,6,2023,7,2024,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Monica Harvey,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_4165b714,4165b714,cv_4165b714,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,f9adac38,b89589a7,2025-01-13,2023-10-07,5,2021,9,2022,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Monica Harvey,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_4165b714,4165b714,cv_4165b714,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,45795d12,3109b3c2,2024-09-04,2024-03-08,2,2022,8,2024,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Douglas Murray,int:Douglas Murray,int:Associate Python Developer,douglas.murray@example.org,douglasmurray,ext_d72e69a9,d72e69a9,cv_d72e69a9,(696)448-8319x213,991-528-9659x994,1980,Data Engineering,Ireland,Polish,6367760c,6a18f67d,2022-10-23,2025-09-17,7,2022,7,2022,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Douglas Murray,int:Douglas Murray,int:Associate Python Developer,douglas.murray@example.org,douglasmurray,ext_d72e69a9,d72e69a9,cv_d72e69a9,(696)448-8319x213,991-528-9659x994,1980,Data Engineering,Ireland,Polish,e1399dbf,33573efc,2025-08-18,2024-04-08,11,2009,7,2011,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Douglas Murray,int:Douglas Murray,int:Associate Python Developer,douglas.murray@example.org,douglasmurray,ext_d72e69a9,d72e69a9,cv_d72e69a9,(696)448-8319x213,991-528-9659x994,1980,Data Engineering,Ireland,Polish,3b2bd7a3,1373676e,2022-04-05,2024-12-13,12,2012,1,2013,True,diploma.pdf,NTNU,BSc Computer Science,
Jonathan Scott,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_2c4f262c,2c4f262c,cv_2c4f262c,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,22fe5d44,07d10ac9,2022-11-17,2022-07-27,2,2016,8,2017,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Jonathan Scott,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_2c4f262c,2c4f262c,cv_2c4f262c,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,aafe050c,3b26881d,2022-11-12,2023-01-31,3,2019,3,2020,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Jonathan Scott,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_2c4f262c,2c4f262c,cv_2c4f262c,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,bbdd8785,0c00fe15,2024-03-27,2025-06-06,1,2016,3,2016,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Albert Ballard,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c747b09e,c747b09e,cv_c747b09e,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,481668e7,a78f6071,2023-04-20,2024-10-25,7,2011,12,2015,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Albert Ballard,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c747b09e,c747b09e,cv_c747b09e,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,1133088a,86c251e7,2023-09-02,2024-12-07,10,2022,10,2024,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Rachel Byrd,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_4b9eed9b,4b9eed9b,cv_4b9eed9b,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,0707e29c,0360fe42,2024-04-21,2024-01-15,12,2008,7,2012,False,diploma.pdf,UCL,BEng Software Eng,
Rachel Byrd,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_4b9eed9b,4b9eed9b,cv_4b9eed9b,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,c5bbff1a,3d1ab996,2023-10-12,2025-04-22,12,2012,5,2017,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Eric Alexander,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_3cfe0c4b,3cfe0c4b,cv_3cfe0c4b,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,5a003bae,d54378df,2022-12-13,2022-10-08,10,2022,4,2023,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Eric Alexander,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_3cfe0c4b,3cfe0c4b,cv_3cfe0c4b,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,49da5573,5411b53b,2026-03-24,2023-01-23,2,2019,8,2021,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Eric Alexander,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_3cfe0c4b,3cfe0c4b,cv_3cfe0c4b,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,5edf6196,85695cb4,2023-08-29,2023-03-25,11,2017,4,2021,True,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
John Bruce,int:John Bruce,int:Principal AI Engineer,john.bruce@example.org,johnbruce,ext_40aa8121,40aa8121,cv_40aa8121,001-524-606-4242x9563,724.747.4175,1991,AI/ML,Slovenia,Swedish,a76485c8,ad452da0,2025-06-12,2025-09-23,8,2010,3,2012,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
John Bruce,int:John Bruce,int:Principal AI Engineer,john.bruce@example.org,johnbruce,ext_40aa8121,40aa8121,cv_40aa8121,001-524-606-4242x9563,724.747.4175,1991,AI/ML,Slovenia,Swedish,ae159677,a0e68fdf,2025-05-04,2024-04-27,2,2008,1,2009,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
James Cruz,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_1f198d2e,1f198d2e,cv_1f198d2e,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,68928962,401db87a,2023-02-12,2024-10-15,9,2023,6,2023,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Timothy Young,int:Timothy Young,int:Consultant Frontend Engineer,timothy.young@example.com,timothyyoung,ext_f93786a8,f93786a8,cv_f93786a8,227.495.5969x0515,(975)851-2542x78207,1980,Software Engineering,Ireland,Polish,68c1c3d5,0539234b,2022-09-01,2022-11-16,11,2013,8,2013,True,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Timothy Young,int:Timothy Young,int:Consultant Frontend Engineer,timothy.young@example.com,timothyyoung,ext_f93786a8,f93786a8,cv_f93786a8,227.495.5969x0515,(975)851-2542x78207,1980,Software Engineering,Ireland,Polish,bd22e0be,f905c1c9,2022-04-26,2023-04-07,1,2015,11,2016,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Timothy Young,int:Timothy Young,int:Consultant Frontend Engineer,timothy.young@example.com,timothyyoung,ext_f93786a8,f93786a8,cv_f93786a8,227.495.5969x0515,(975)851-2542x78207,1980,Software Engineering,Ireland,Polish,d534c1c9,38cc3ca1,2022-07-26,2025-02-23,1,2014,2,2016,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Ashley Andrews,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_21bd0707,21bd0707,cv_21bd0707,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,62e3270b,2b46c8c6,2022-04-15,2025-12-28,6,2014,3,2017,False,diploma.pdf,KTH,BEng Software Eng,
Ashley Andrews,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_21bd0707,21bd0707,cv_21bd0707,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,e2934eae,78a9880a,2023-06-02,2026-03-09,11,2009,6,2011,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Victoria Phillips,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_f8d93ed5,f8d93ed5,cv_f8d93ed5,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,0d9c68fb,205ed561,2023-10-10,2024-03-27,10,2009,10,2011,False,diploma.pdf,NTNU,BSc Computer Science,
Tiffany Barrett,int:Tiffany Barrett,int:Principal Data Architect,tiffany.barrett@example.com,tiffanybarrett,ext_3129d488,3129d488,cv_3129d488,378-863-7673,(352)765-4696,1973,Architecture,Ireland,Swedish,1efae605,367b1292,2026-01-12,2025-04-21,9,2020,3,2024,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Joshua Knight,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_741c8c49,741c8c49,cv_741c8c49,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,fe8f07cc,2139e1d5,2025-10-08,2024-05-03,9,2008,1,2011,False,,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Joshua Knight,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_741c8c49,741c8c49,cv_741c8c49,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,58eca4c8,f255abfd,2024-09-17,2023-06-08,11,2014,9,2014,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Gina Garner,int:Gina Garner,int:Principal AWS Engineer,gina.garner@example.org,ginagarner,ext_5dcf9f2a,5dcf9f2a,cv_5dcf9f2a,346-770-4622x6817,+1-816-202-5298x67076,1974,Cloud Engineering,India,British,352bd3c8,6d81372b,2025-10-23,2026-01-22,8,2012,9,2015,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Gina Garner,int:Gina Garner,int:Principal AWS Engineer,gina.garner@example.org,ginagarner,ext_5dcf9f2a,5dcf9f2a,cv_5dcf9f2a,346-770-4622x6817,+1-816-202-5298x67076,1974,Cloud Engineering,India,British,72d4078a,9a3a6c4a,2025-01-20,2025-09-08,7,2018,9,2018,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Brandon Obrien,int:Brandon Obrien,int:Associate Data Scientist,brandon.obrien@example.org,brandonobrien,ext_9c068c5a,9c068c5a,cv_9c068c5a,464-819-7857x5851,+1-961-820-5943,1987,AI/ML,United Kingdom,Polish,b45ac4bf,6e2bc2cb,2024-03-08,2024-11-05,3,2013,5,2014,False,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Brandon Obrien,int:Brandon Obrien,int:Associate Data Scientist,brandon.obrien@example.org,brandonobrien,ext_9c068c5a,9c068c5a,cv_9c068c5a,464-819-7857x5851,+1-961-820-5943,1987,AI/ML,United Kingdom,Polish,d5f5e8f3,bfa1af05,2024-03-08,2024-07-15,6,2010,5,2011,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Tyler Strong,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_8f117685,8f117685,cv_8f117685,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,a47d0f61,084aa3ef,2023-02-28,2023-01-30,5,2012,12,2016,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_7270dd9e,7270dd9e,cv_7270dd9e,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,e199b667,46a3fab0,2023-08-17,2025-11-19,2,2011,8,2011,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
