Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Month expire,Year expire
Julie Thornton,int:Julie Thornton,int:Associate Python Developer,julie.thornton@example.com,juliethornton,ext_a297b28b,a297b28b,cv_a297b28b,2332190368,001-530-610-2724x0559,1993,Data Engineering,United Kingdom,British,fd888a6a,f198b733,2026-01-24,2025-01-11,3,2016,5,2018
Julie Thornton,int:Julie Thornton,int:Associate Python Developer,julie.thornton@example.com,juliethornton,ext_a297b28b,a297b28b,cv_a297b28b,2332190368,001-530-610-2724x0559,1993,Data Engineering,United Kingdom,British,7962fdfe,05fa1965,2026-01-13,2025-07-25,5,2023,4,2024
Lisa Hughes,int:Lisa Hughes,int:Principal Analytics Engineer,lisa.hughes@example.com,lisahughes,ext_2dda865d,2dda865d,cv_2dda865d,(596)971-1148,001-353-274-5843x845,1993,Data Engineering,India,British,fbb14938,55a6bc21,2024-04-16,2024-08-12,9,2017,12,2020
Lisa Hughes,int:Lisa Hughes,int:Principal Analytics Engineer,lisa.hughes@example.com,lisahughes,ext_2dda865d,2dda865d,cv_2dda865d,(596)971-1148,001-353-274-5843x845,1993,Data Engineering,India,British,aa816e22,9f0f0612,2024-09-13,2026-01-01,4,2020,4,2020
Tina Simpson,int:Tina Simpson,int:Senior Kubernetes Engineer,tina.simpson@example.org,tinasimpson,ext_3947a2cf,3947a2cf,cv_3947a2cf,904-296-7066,736.226.8040,1998,Cloud Engineering,United Kingdom,Norwegian,f51d611d,e8ba0a0a,2025-03-06,2025-11-07,11,2019,6,2022
Tina Simpson,int:Tina Simpson,int:Senior Kubernetes Engineer,tina.simpson@example.org,tinasimpson,ext_3947a2cf,3947a2cf,cv_3947a2cf,904-296-7066,736.226.8040,1998,Cloud Engineering,United Kingdom,Norwegian,e17460df,c4c2ea05,2024-05-19,2025-04-27,10,2017,4,2018
Brittany Kane,int:Brittany Kane,int:Principal Backend Engineer,brittany.kane@mail.test,brittanykane,ext_839b3c83,839b3c83,cv_839b3c83,(804)241-3845,+1-445-944-9014x954,1998,Software Engineering,Ireland,Swedish,e83b1a32,60158137,2024-09-29,2024-11-08,9,2017,12,2020
Brittany Kane,int:Brittany Kane,int:Principal Backend Engineer,brittany.kane@mail.test,brittanykane,ext_839b3c83,839b3c83,cv_839b3c83,(804)241-3845,+1-445-944-9014x954,1998,Software Engineering,Ireland,Swedish,8fdd23c8,858a4100,2026-03-31,2025-06-20,3,2020,7,2023
Terrance Costa,int:Terrance Costa,int:Associate C# Developer,terrance.costa@example.com,terrancecosta,ext_45f6be21,45f6be21,cv_45f6be21,775.313.7651,(479)637-6392x836,2000,Software Engineering,India,Polish,b23c9c39,d74113bb,2024-08-25,2025-04-13,11,2017,12,2017
Terrance Costa,int:Terrance Costa,int:Associate C# Developer,terrance.costa@example.com,terrancecosta,ext_45f6be21,45f6be21,cv_45f6be21,775.313.7651,(479)637-6392x836,2000,Software Engineering,India,Polish,66cfe46e,6ca0d8df,2024-10-09,2024-07-15,7,2017,4,2018
Terrance Costa,int:Terrance Costa,int:Associate C# Developer,terrance.costa@example.com,terrancecosta,ext_45f6be21,45f6be21,cv_45f6be21,775.313.7651,(479)637-6392x836,2000,Software Engineering,India,Polish,2b661d4f,6b8c1a58,2025-01-17,2025-05-06,10,2024,4,2027
Matthew Schwartz,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_f74dce5f,f74dce5f,cv_f74dce5f,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,46ac79f8,6a21f0f2,2025-04-03,2026-03-17,2,2020,11,2020
Matthew Schwartz,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_f74dce5f,f74dce5f,cv_f74dce5f,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,9868810b,11998e7b,2024-09-06,2024-11-28,9,2017,9,2019
Matthew Schwartz,int:Matthew Schwartz,int:Principal Data Platform Engineer,matthew.schwartz@mail.test,matthewschwartz,ext_f74dce5f,f74dce5f,cv_f74dce5f,955-211-6682x9732,(816)248-7120,1976,Data Engineering,United Kingdom,Norwegian,b6729b11,1c060e6f,2024-12-14,2025-05-30,1,2019,12,2020
Debra Christian,int:Debra Christian,int:Senior Analytics Engineer,debra.christian@example.com,debrachristian,ext_b6b5e076,b6b5e076,cv_b6b5e076,001-521-628-8665x268,755-999-9101,1991,Data Engineering,United Kingdom,Norwegian,11c7e315,9d3bc8ad,2025-10-04,2025-04-21,11,2017,2,2019
Debra Christian,int:Debra Christian,int:Senior Analytics Engineer,debra.christian@example.com,debrachristian,ext_b6b5e076,b6b5e076,cv_b6b5e076,001-521-628-8665x268,755-999-9101,1991,Data Engineering,United Kingdom,Norwegian,1be4724b,aa548e44,2025-12-25,2024-10-12,3,2022,10,2022
Debra Christian,int:Debra Christian,int:Senior Analytics Engineer,debra.christian@example.com,debrachristian,ext_b6b5e076,b6b5e076,cv_b6b5e076,001-521-628-8665x268,755-999-9101,1991,Data Engineering,United Kingdom,Norwegian,6e383612,85c79e78,2026-01-29,2025-05-03,3,2020,12,2021
Norman Stewart,int:Norman Stewart,int:Associate Azure Engineer,norman.stewart@mail.test,normanstewart,ext_b13eae50,b13eae50,cv_b13eae50,765-622-0368x49951,(614)347-7324,2001,Cloud Engineering,USA,Norwegian,41009285,697f5a19,2025-08-01,2025-08-29,2,2025,9,2028
Jennifer Malone,int:Jennifer Malone,int:Senior Scrum Master,jennifer.malone@mail.test,jennifermalone,ext_6a312892,6a312892,cv_6a312892,242.513.8820,4709534967,1996,Delivery Management,India,Danish,371c7ab3,d4f07a13,2024-05-04,2025-03-04,1,2016,1,2017
Monique Johnson,int:Monique Johnson,int:Head of AWS Engineering,monique.johnson@example.org,moniquejohnson,ext_b0c560b1,b0c560b1,cv_b0c560b1,511-376-7412x4151,528-254-7815x06185,1981,Head of AWS Engineering,USA,Swedish,dbe7f837,d43e880e,2025-01-04,2024-07-26,9,2025,12,2027
Casey Welch,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_82a69cdf,82a69cdf,cv_82a69cdf,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,edf52de1,0e886b69,2024-12-17,2025-03-23,4,2023,7,2025
Casey Welch,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_82a69cdf,82a69cdf,cv_82a69cdf,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,d3ef4bc1,def1ee64,2026-03-12,2024-09-17,11,2017,10,2019
Casey Welch,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_82a69cdf,82a69cdf,cv_82a69cdf,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,eb41ca25,e18921ba,2026-03-02,2024-11-29,6,2018,3,2020
Samantha Bright,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_ec155ca8,ec155ca8,cv_ec155ca8,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,13abf666,cb743c0d,2025-09-18,2024-11-12,5,2016,7,2018
Samantha Bright,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_ec155ca8,ec155ca8,cv_ec155ca8,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,d76e22f0,10a156ad,2024-04-23,2026-01-12,10,2020,4,2021
Samantha Bright,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_ec155ca8,ec155ca8,cv_ec155ca8,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,88e09367,e58b5b08,2024-10-26,2025-07-17,1,2025,12,2027
Samantha Bright,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_ec155ca8,ec155ca8,cv_ec155ca8,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,a3830c74,2f3b3504,2025-11-16,2025-03-16,6,2018,6,2020
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_18dceb55,18dceb55,cv_18dceb55,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,be5b2798,aa7b15a6,2025-11-26,2025-10-12,12,2020,9,2022
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_18dceb55,18dceb55,cv_18dceb55,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,c4e12d37,7842dcd8,2025-12-31,2025-08-06,2,2020,7,2021
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_18dceb55,18dceb55,cv_18dceb55,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,579421d4,888d7f48,2025-05-16,2024-10-10,3,2021,7,2021
Julie Hamilton,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_18dceb55,18dceb55,cv_18dceb55,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,c5882029,baaa19a7,2025-09-21,2024-06-04,4,2019,4,2019
Corey Schultz,int:Corey Schultz,int:Senior MLOps Engineer,corey.schultz@example.com,coreyschultz,ext_5e35588f,5e35588f,cv_5e35588f,8856456676,5474350476,2001,Data Engineering,United Kingdom,Polish,ed051c83,bca4da71,2024-06-29,2025-08-14,7,2017,2,2017
Corey Schultz,int:Corey Schultz,int:Senior MLOps Engineer,corey.schultz@example.com,coreyschultz,ext_5e35588f,5e35588f,cv_5e35588f,8856456676,5474350476,2001,Data Engineering,United Kingdom,Polish,c4b3a24a,e5da6a89,2024-11-15,2025-11-11,2,2019,4,2022
Monique Wallace,int:Monique Wallace,int:Associate Azure Engineer,monique.wallace@example.org,moniquewallace,ext_bf62e014,bf62e014,cv_bf62e014,+1-231-299-5298,(815)558-1083x5832,1981,Cloud Engineering,Australia,Norwegian,1173c5b1,a0f4f45e,2026-02-07,2024-10-27,12,2025,3,2025
Monique Wallace,int:Monique Wallace,int:Associate Azure Engineer,monique.wallace@example.org,moniquewallace,ext_bf62e014,bf62e014,cv_bf62e014,+1-231-299-5298,(815)558-1083x5832,1981,Cloud Engineering,Australia,Norwegian,50e5668c,7212f831,2024-06-25,2025-10-05,4,2021,12,2022
Monique Wallace,int:Monique Wallace,int:Associate Azure Engineer,monique.wallace@example.org,moniquewallace,ext_bf62e014,bf62e014,cv_bf62e014,+1-231-299-5298,(815)558-1083x5832,1981,Cloud Engineering,Australia,Norwegian,147fdf0d,2a50f41e,2026-01-15,2025-12-18,2,2017,9,2017
Heather Berger,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9e6a4a92,9e6a4a92,cv_9e6a4a92,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,6e6b0b0c,666a2b23,2024-05-25,2026-02-12,9,2019,9,2022
Heather Berger,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9e6a4a92,9e6a4a92,cv_9e6a4a92,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,64316a43,974a94cb,2025-08-28,2025-08-22,10,2025,4,2025
Heather Berger,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9e6a4a92,9e6a4a92,cv_9e6a4a92,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,9ffc98f0,47e930d9,2025-09-23,2024-10-22,10,2017,11,2017
Heather Berger,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9e6a4a92,9e6a4a92,cv_9e6a4a92,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,82988bad,43e719f2,2024-09-05,2025-01-26,11,2025,1,2026
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_a5a5222e,a5a5222e,cv_a5a5222e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,4145f5a8,4472a911,2024-09-03,2025-02-11,3,2024,11,2024
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_a5a5222e,a5a5222e,cv_a5a5222e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,cc5c65a9,d5148c81,2025-07-05,2025-08-05,9,2017,4,2019
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_a5a5222e,a5a5222e,cv_a5a5222e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,763ba700,5c7aaa2a,2025-01-27,2025-10-02,11,2024,9,2025
Kelly Brooks,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_a5a5222e,a5a5222e,cv_a5a5222e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,1123a4ca,1c25d463,2024-09-06,2026-03-26,6,2024,6,2027
Dustin Schmidt,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_af84fe3c,af84fe3c,cv_af84fe3c,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,705e07e8,2de3d09b,2025-01-12,2024-11-07,11,2025,1,2028
Dustin Schmidt,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_af84fe3c,af84fe3c,cv_af84fe3c,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,aafb3fd0,692828de,2024-11-13,2024-08-29,7,2024,1,2025
Dustin Schmidt,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_af84fe3c,af84fe3c,cv_af84fe3c,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,52770b17,13bcb5f4,2025-01-30,2025-07-10,5,2020,5,2021
Ashlee Sparks,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_d05b4d0c,d05b4d0c,cv_d05b4d0c,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,e4b2e8e4,011a8498,2024-08-23,2024-10-08,11,2021,12,2024
George Miller,int:George Miller,int:Consultant Data Scientist,george.miller@example.org,georgemiller,ext_c042561f,c042561f,cv_c042561f,812.837.1067x28728,7414644859,1983,AI/ML,United Kingdom,Danish,e641b29c,c4d0fbd9,2026-03-06,2024-04-26,9,2020,12,2021
George Miller,int:George Miller,int:Consultant Data Scientist,george.miller@example.org,georgemiller,ext_c042561f,c042561f,cv_c042561f,812.837.1067x28728,7414644859,1983,AI/ML,United Kingdom,Danish,7bb3d99d,b477e2aa,2026-03-05,2025-11-06,11,2023,10,2023
Monica Harvey,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_4165b714,4165b714,cv_4165b714,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,f8678a3a,82da868a,2025-11-06,2025-10-29,6,2020,11,2022
Monica Harvey,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_4165b714,4165b714,cv_4165b714,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,fcd24570,177d332d,2024-09-15,2026-02-25,9,2025,2,2027
Monica Harvey,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_4165b714,4165b714,cv_4165b714,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,ccb7dae2,7b66c9dc,2024-09-27,2024-08-21,8,2022,9,2023
John Durham,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_b41286bc,b41286bc,cv_b41286bc,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,15bfdfa1,b3d86bbc,2025-12-14,2025-04-25,4,2025,10,2028
John Durham,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_b41286bc,b41286bc,cv_b41286bc,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,19789784,d98c315b,2025-03-15,2025-02-01,6,2024,11,2024
John Durham,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_b41286bc,b41286bc,cv_b41286bc,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,1ec6582d,d27605dc,2025-07-25,2025-06-30,5,2016,9,2018
Douglas Murray,int:Douglas Murray,int:Associate Python Developer,douglas.murray@example.org,douglasmurray,ext_d72e69a9,d72e69a9,cv_d72e69a9,(696)448-8319x213,991-528-9659x994,1980,Data Engineering,Ireland,Polish,003bfaa9,8877751e,2025-07-30,2025-01-27,5,2021,8,2022
Douglas Murray,int:Douglas Murray,int:Associate Python Developer,douglas.murray@example.org,douglasmurray,ext_d72e69a9,d72e69a9,cv_d72e69a9,(696)448-8319x213,991-528-9659x994,1980,Data Engineering,Ireland,Polish,b3081da9,0f88847a,2025-02-01,2025-09-21,11,2018,4,2020
Jonathan Scott,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_2c4f262c,2c4f262c,cv_2c4f262c,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,4f4abfcf,27507af6,2026-02-03,2024-11-01,11,2023,11,2023
Jonathan Scott,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_2c4f262c,2c4f262c,cv_2c4f262c,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,fcfdc765,31a1a1ec,2025-04-01,2024-08-04,2,2023,7,2026
Rachel Byrd,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_4b9eed9b,4b9eed9b,cv_4b9eed9b,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,f5e6096e,062cb6db,2025-03-01,2025-03-17,5,2022,9,2024
Rachel Byrd,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_4b9eed9b,4b9eed9b,cv_4b9eed9b,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,23937d30,6ffad9b5,2024-10-13,2024-04-23,10,2016,10,2018
Eric Alexander,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_3cfe0c4b,3cfe0c4b,cv_3cfe0c4b,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,2801ede5,3c8198cd,2024-11-25,2026-02-18,2,2016,7,2016
Eric Alexander,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_3cfe0c4b,3cfe0c4b,cv_3cfe0c4b,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,bc097b6f,709e0932,2026-03-20,2025-10-05,2,2020,3,2021
Eric Alexander,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_3cfe0c4b,3cfe0c4b,cv_3cfe0c4b,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,ff0a903e,07a162a7,2024-08-08,2025-01-31,11,2021,1,2024
Michael Matthews,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_e3803375,e3803375,cv_e3803375,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,24539bf6,2f1eee38,2025-04-08,2025-10-08,9,2021,3,2023
Michael Matthews,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_e3803375,e3803375,cv_e3803375,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,2388df34,e6bf9015,2024-05-16,2025-05-30,1,2025,5,2026
Danielle Coleman,int:Danielle Coleman,int:Associate Frontend Engineer,danielle.coleman@example.org,daniellecoleman,ext_347d1df4,347d1df4,cv_347d1df4,385-415-7919x711,001-612-559-0203x5713,1972,Software Engineering,Slovenia,Danish,738c8f45,774aaa42,2024-10-04,2024-10-24,1,2020,5,2023
Danielle Coleman,int:Danielle Coleman,int:Associate Frontend Engineer,danielle.coleman@example.org,daniellecoleman,ext_347d1df4,347d1df4,cv_347d1df4,385-415-7919x711,001-612-559-0203x5713,1972,Software Engineering,Slovenia,Danish,5a9da90a,ab1adb42,2024-10-05,2025-12-13,12,2017,8,2019
Danielle Coleman,int:Danielle Coleman,int:Associate Frontend Engineer,danielle.coleman@example.org,daniellecoleman,ext_347d1df4,347d1df4,cv_347d1df4,385-415-7919x711,001-612-559-0203x5713,1972,Software Engineering,Slovenia,Danish,2933804d,107ab9a2,2025-05-15,2025-01-07,6,2023,7,2024
John Bruce,int:John Bruce,int:Principal AI Engineer,john.bruce@example.org,johnbruce,ext_40aa8121,40aa8121,cv_40aa8121,001-524-606-4242x9563,724.747.4175,1991,AI/ML,Slovenia,Swedish,bff67aae,553b0571,2025-01-14,2024-07-30,11,2019,12,2019
John Bruce,int:John Bruce,int:Principal AI Engineer,john.bruce@example.org,johnbruce,ext_40aa8121,40aa8121,cv_40aa8121,001-524-606-4242x9563,724.747.4175,1991,AI/ML,Slovenia,Swedish,5637e799,e98254a1,2024-10-31,2024-08-17,11,2016,11,2019
John Bruce,int:John Bruce,int:Principal AI Engineer,john.bruce@example.org,johnbruce,ext_40aa8121,40aa8121,cv_40aa8121,001-524-606-4242x9563,724.747.4175,1991,AI/ML,Slovenia,Swedish,d7856201,c67457bc,2025-08-20,2025-01-24,4,2016,6,2016
James Cruz,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_1f198d2e,1f198d2e,cv_1f198d2e,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,a38e1b71,731eb2d5,2025-01-25,2025-01-10,8,2020,5,2021
James Cruz,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_1f198d2e,1f198d2e,cv_1f198d2e,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,c706e825,8a1288c7,2026-03-28,2024-08-31,4,2020,12,2023
James Cruz,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_1f198d2e,1f198d2e,cv_1f198d2e,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,828c29ef,e7b4d4c3,2025-04-22,2025-04-23,1,2021,1,2021
Timothy Young,int:Timothy Young,int:Consultant Frontend Engineer,timothy.young@example.com,timothyyoung,ext_f93786a8,f93786a8,cv_f93786a8,227.495.5969x0515,(975)851-2542x78207,1980,Software Engineering,Ireland,Polish,1f29e943,bd775583,2025-06-10,2025-08-14,4,2019,12,2019
Ashley Andrews,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_21bd0707,21bd0707,cv_21bd0707,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,70cc1afb,5bbb413a,2024-05-03,2024-11-21,12,2018,12,2020
Ashley Andrews,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_21bd0707,21bd0707,cv_21bd0707,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,91a0867e,f87de6d9,2024-04-21,2025-08-17,10,2022,2,2024
