Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Highlighted,Is official masterdata (in #{lang}),Language,Level
Timothy Young,int:Timothy Young,int:Consultant Frontend Engineer,timothy.young@example.com,timothyyoung,ext_f93786a8,f93786a8,cv_f93786a8,227.495.5969x0515,(975)851-2542x78207,1980,Software Engineering,Ireland,Polish,513897cc,20c691b1,2025-10-23,2025-03-13,False,int:Yes,Danish,Intermediate
Ashley Andrews,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_21bd0707,21bd0707,cv_21bd0707,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,90ea43b2,6a65027d,2025-08-05,2025-11-08,False,int:No,Swedish,Intermediate
Victoria Phillips,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_f8d93ed5,f8d93ed5,cv_f8d93ed5,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,88ae855f,a31f41bb,2024-10-22,2024-04-20,False,int:Yes,English,Professional
Victoria Phillips,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_f8d93ed5,f8d93ed5,cv_f8d93ed5,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,c4b41bea,a075ac34,2024-12-10,2025-03-11,True,int:Yes,Polish,Native
Victoria Phillips,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_f8d93ed5,f8d93ed5,cv_f8d93ed5,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,c5698fe8,c9fe66de,2025-07-11,2024-12-25,True,int:Yes,Norwegian,Fluent
Tiffany Barrett,int:Tiffany Barrett,int:Principal Data Architect,tiffany.barrett@example.com,tiffanybarrett,ext_3129d488,3129d488,cv_3129d488,378-863-7673,(352)765-4696,1973,Architecture,Ireland,Swedish,308173f3,21e8e79d,2025-09-23,2025-09-10,True,int:No,Danish,Intermediate
Tiffany Barrett,int:Tiffany Barrett,int:Principal Data Architect,tiffany.barrett@example.com,tiffanybarrett,ext_3129d488,3129d488,cv_3129d488,378-863-7673,(352)765-4696,1973,Architecture,Ireland,Swedish,bf3b9053,831c6808,2025-08-22,2024-07-08,False,int:No,Swedish,Intermediate
Joshua Knight,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_741c8c49,741c8c49,cv_741c8c49,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,99f8aea3,cf43233d,2024-10-22,2024-05-16,True,int:No,Swedish,Fluent
Joshua Knight,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_741c8c49,741c8c49,cv_741c8c49,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,35d65a90,cacffb84,2024-12-10,2024-05-17,False,int:Yes,Polish,Professional
Joshua Knight,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_741c8c49,741c8c49,cv_741c8c49,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,2e4eb699,4e8c8c17,2026-01-14,2025-01-17,False,int:No,Norwegian,Native
Gina Garner,int:Gina Garner,int:Principal AWS Engineer,gina.garner@example.org,ginagarner,ext_5dcf9f2a,5dcf9f2a,cv_5dcf9f2a,346-770-4622x6817,+1-816-202-5298x67076,1974,Cloud Engineering,India,British,65a86b48,7fbb0115,2025-06-28,2024-09-22,False,int:No,Polish,Professional
Brandon Obrien,int:Brandon Obrien,int:Associate Data Scientist,brandon.obrien@example.org,brandonobrien,ext_9c068c5a,9c068c5a,cv_9c068c5a,464-819-7857x5851,+1-961-820-5943,1987,AI/ML,United Kingdom,Polish,636d6d04,948934ce,2025-03-21,2025-02-14,False,int:No,Polish,Native
Brandon Obrien,int:Brandon Obrien,int:Associate Data Scientist,brandon.obrien@example.org,brandonobrien,ext_9c068c5a,9c068c5a,cv_9c068c5a,464-819-7857x5851,+1-961-820-5943,1987,AI/ML,United Kingdom,Polish,f2f22d30,58f0dd77,2025-04-14,2025-02-01,False,int:Yes,English,Intermediate
Brandon Obrien,int:Brandon Obrien,int:Associate Data Scientist,brandon.obrien@example.org,brandonobrien,ext_9c068c5a,9c068c5a,cv_9c068c5a,464-819-7857x5851,+1-961-820-5943,1987,AI/ML,United Kingdom,Polish,f5c0ffd4,2341a093,2025-08-30,2025-05-20,True,int:Yes,Danish,Professional
Tyler Strong,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_8f117685,8f117685,cv_8f117685,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,53a54ba7,91f5ec2c,2025-02-27,2025-12-07,True,int:No,Polish,Native
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_7270dd9e,7270dd9e,cv_7270dd9e,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,9ce8677d,b15b4286,2024-07-08,2026-02-27,True,int:Yes,Norwegian,Native
Justin Lindsey,int:Justin Lindsey,int:Lead Solution Architect,justin.lindsey@example.com,justinlindsey,ext_7270dd9e,7270dd9e,cv_7270dd9e,(808)663-2181x227,(479)338-9701x550,1972,Architecture,United Kingdom,British,76532297,411527c3,2024-09-14,2025-08-25,False,int:Yes,English,Professional
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_e4741671,e4741671,cv_e4741671,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,6d43f284,7e028473,2024-05-18,2025-07-27,False,int:Yes,Polish,Fluent
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_e4741671,e4741671,cv_e4741671,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,06bda8ca,929c5d39,2025-07-21,2024-07-01,True,int:Yes,Danish,Professional
Catherine Gomez,int:Catherine Gomez,int:Associate Solution Architect,catherine.gomez@example.com,catherinegomez,ext_e4741671,e4741671,cv_e4741671,(581)654-6602x4161,698-283-0597x3642,1976,Architecture,United Kingdom,Swedish,74ffe0bf,d8fcb8a7,2025-07-30,2025-10-27,False,int:Yes,English,Native
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_11d15030,11d15030,cv_11d15030,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,d34fe440,5f3451cd,2025-07-22,2024-10-05,True,int:Yes,Swedish,Fluent
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_11d15030,11d15030,cv_11d15030,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,68f099ab,d12bf3ad,2024-12-05,2024-08-26,False,int:Yes,English,Native
Dana Oliver,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_11d15030,11d15030,cv_11d15030,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,962031b6,ce28a5b1,2024-12-30,2025-07-17,True,int:Yes,Danish,Professional
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_4b92965f,4b92965f,cv_4b92965f,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,48d15733,ef8cf8a0,2025-12-09,2026-02-08,True,int:Yes,Polish,Native
Erica Le,int:Erica Le,int:Principal Kubernetes Engineer,erica.le@mail.test,ericale,ext_4b92965f,4b92965f,cv_4b92965f,+1-495-986-7805x5557,001-773-382-6460x9178,1989,Cloud Engineering,Australia,Norwegian,c13c1683,9927d7f0,2024-06-06,2025-12-08,True,int:Yes,Swedish,Native
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_589c6eb2,589c6eb2,cv_589c6eb2,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,319bf051,a34c4626,2025-07-07,2025-10-02,False,int:No,Polish,Fluent
Donna Massey,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_589c6eb2,589c6eb2,cv_589c6eb2,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,1948cba8,4f75020e,2024-11-16,2025-05-17,True,int:No,English,Professional
Courtney Berger,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_52bc44de,52bc44de,cv_52bc44de,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,e76fce97,9c07da11,2024-05-24,2025-04-17,False,int:No,Norwegian,Fluent
Courtney Berger,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_52bc44de,52bc44de,cv_52bc44de,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,911f7205,5252b8ee,2025-10-23,2025-08-06,False,int:No,Swedish,Fluent
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_a6bcd1fa,a6bcd1fa,cv_a6bcd1fa,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,e8586bf7,8a67e378,2025-10-26,2025-10-27,False,int:No,Danish,Intermediate
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_a6bcd1fa,a6bcd1fa,cv_a6bcd1fa,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,824abb7e,372b2936,2025-04-10,2025-09-03,False,int:No,Swedish,Professional
Debbie Parker,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_a6bcd1fa,a6bcd1fa,cv_a6bcd1fa,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,84b0dcb6,66f5cb33,2025-08-22,2025-02-05,True,int:Yes,Polish,Fluent
Scott Riley,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_0573a056,0573a056,cv_0573a056,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,d9ec5903,a663b3ff,2024-09-16,2026-01-29,True,int:No,Norwegian,Fluent
Scott Riley,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_0573a056,0573a056,cv_0573a056,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,c2c7365d,405c8fb7,2025-06-07,2024-11-23,False,int:No,Swedish,Native
Jessica Davis,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_29a4c843,29a4c843,cv_29a4c843,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,eecdcdea,fb1676d3,2025-09-26,2026-01-24,False,int:No,Danish,Professional
Jessica Davis,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_29a4c843,29a4c843,cv_29a4c843,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,1091f332,c6aeaa21,2025-05-15,2026-02-27,True,int:No,Polish,Fluent
Jessica Davis,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_29a4c843,29a4c843,cv_29a4c843,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,4d4c9912,668a88fe,2025-06-26,2024-05-31,False,int:Yes,English,Professional
Kenneth Burgess,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_07861ced,07861ced,cv_07861ced,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,0372880a,745a7412,2025-06-18,2025-09-23,True,int:No,Danish,Intermediate
Kenneth Burgess,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_07861ced,07861ced,cv_07861ced,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,9fd6b3b1,ce2936de,2024-11-12,2024-09-11,True,int:No,Swedish,Intermediate
Gregory Anderson,int:Gregory Anderson,int:Senior Analytics Engineer,gregory.anderson@mail.test,gregoryanderson,ext_8b9b199e,8b9b199e,cv_8b9b199e,(937)534-1517,001-645-247-5749x49022,1999,Data Engineering,Slovenia,Swedish,b7350b4e,9bf2609c,2024-08-26,2025-01-19,False,int:Yes,Danish,Fluent
Amber Mata,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_de4a9d21,de4a9d21,cv_de4a9d21,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,8f340db8,647dfd30,2025-08-20,2024-06-10,True,int:Yes,English,Professional
Amber Mata,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_de4a9d21,de4a9d21,cv_de4a9d21,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,2342e562,caf40534,2025-08-20,2026-01-29,False,int:No,Norwegian,Professional
Amber Mata,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_de4a9d21,de4a9d21,cv_de4a9d21,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,05d9a474,e8969b33,2026-02-11,2025-07-07,True,int:Yes,Danish,Professional
Alyssa Mcintyre,int:Alyssa Mcintyre,int:Senior MLOps Engineer,alyssa.mcintyre@example.org,alyssamcintyre,ext_08d01d99,08d01d99,cv_08d01d99,758-786-7925x298,(572)587-2760x1534,1995,Data Engineering,United Kingdom,British,419f5716,0a1d18d1,2025-01-13,2024-04-03,False,int:Yes,Danish,Professional
Maria Scott,int:Maria Scott,int:Senior Python Developer,maria.scott@example.org,mariascott,ext_ff712caa,ff712caa,cv_ff712caa,(249)513-5779,001-335-206-1581x4888,1973,Data Engineering,United Kingdom,British,0061b53c,a34d0a6b,2025-07-07,2025-03-07,True,int:No,Danish,Intermediate
Makayla Olson,int:Makayla Olson,int:Principal Data Platform Engineer,makayla.olson@example.com,makaylaolson,ext_143e402b,143e402b,cv_143e402b,698.633.4233x720,531-928-4033,1987,Data Engineering,Ireland,Swedish,50715a46,3fa2d085,2026-03-23,2026-03-30,True,int:Yes,Polish,Fluent
Lindsay Francis,int:Lindsay Francis,int:Associate ML Engineer,lindsay.francis@example.org,lindsayfrancis,ext_e3be6689,e3be6689,cv_e3be6689,518.305.1371x717,+1-893-397-4909,1998,AI/ML,USA,Danish,c3f52b09,6ce6192c,2024-11-03,2026-02-14,False,int:No,Swedish,Intermediate
Lindsay Francis,int:Lindsay Francis,int:Associate ML Engineer,lindsay.francis@example.org,lindsayfrancis,ext_e3be6689,e3be6689,cv_e3be6689,518.305.1371x717,+1-893-397-4909,1998,AI/ML,USA,Danish,931f73fd,fabc955b,2025-01-08,2024-05-23,False,int:Yes,Danish,Fluent
Matthew Wilson,int:Matthew Wilson,int:Senior Kubernetes Engineer,matthew.wilson@example.org,matthewwilson,ext_45f73473,45f73473,cv_45f73473,001-773-999-7046x9472,944.248.3548x84712,1973,Cloud Engineering,India,British,c0743fb6,272944c1,2024-11-19,2024-10-28,False,int:No,English,Intermediate
Matthew Wilson,int:Matthew Wilson,int:Senior Kubernetes Engineer,matthew.wilson@example.org,matthewwilson,ext_45f73473,45f73473,cv_45f73473,001-773-999-7046x9472,944.248.3548x84712,1973,Cloud Engineering,India,British,4eb60aa4,b330cfcb,2025-07-07,2024-10-13,True,int:No,Norwegian,Native
Matthew Wilson,int:Matthew Wilson,int:Senior Kubernetes Engineer,matthew.wilson@example.org,matthewwilson,ext_45f73473,45f73473,cv_45f73473,001-773-999-7046x9472,944.248.3548x84712,1973,Cloud Engineering,India,British,3de31620,67c50d04,2025-09-06,2024-08-08,False,int:No,Swedish,Fluent
Sydney Taylor,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_e15072b2,e15072b2,cv_e15072b2,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,ca98c400,5876a609,2025-07-03,2024-05-29,True,int:No,English,Professional
Sydney Taylor,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_e15072b2,e15072b2,cv_e15072b2,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,0f2518bd,017b758b,2025-03-31,2024-04-06,True,int:Yes,Swedish,Intermediate
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_b66d2e79,b66d2e79,cv_b66d2e79,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,9b2a3f4f,23478748,2025-11-02,2024-09-20,False,int:Yes,Danish,Native
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_b66d2e79,b66d2e79,cv_b66d2e79,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,81ecb4fd,a5e846f8,2025-03-27,2025-12-17,True,int:Yes,Polish,Professional
Tammy Dalton,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_b66d2e79,b66d2e79,cv_b66d2e79,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,57041d90,41ace343,2025-08-30,2025-04-03,True,int:No,Swedish,Professional
Jennifer Whitney,int:Jennifer Whitney,int:Associate Backend Engineer,jennifer.whitney@example.com,jenniferwhitney,ext_65280b68,65280b68,cv_65280b68,001-660-760-6527x40334,9566658833,1978,Software Engineering,Australia,Norwegian,f0004a74,888b96f6,2024-08-31,2025-01-15,True,int:Yes,English,Native
Jennifer Whitney,int:Jennifer Whitney,int:Associate Backend Engineer,jennifer.whitney@example.com,jenniferwhitney,ext_65280b68,65280b68,cv_65280b68,001-660-760-6527x40334,9566658833,1978,Software Engineering,Australia,Norwegian,a17d8df5,857269fa,2024-08-25,2024-10-06,False,int:Yes,Polish,Native
Jennifer Whitney,int:Jennifer Whitney,int:Associate Backend Engineer,jennifer.whitney@example.com,jenniferwhitney,ext_65280b68,65280b68,cv_65280b68,001-660-760-6527x40334,9566658833,1978,Software Engineering,Australia,Norwegian,324bccfc,08726d99,2025-02-13,2025-02-28,False,int:Yes,Danish,Fluent
Tammy Ballard,int:Tammy Ballard,int:Senior Data Engineer,tammy.ballard@example.org,tammyballard,ext_06451c99,06451c99,cv_06451c99,813-925-7970,649.796.0105,2001,Data Engineering,USA,Swedish,4f290258,5898a3f8,2026-03-01,2025-09-01,True,int:Yes,English,Native
Tammy Ballard,int:Tammy Ballard,int:Senior Data Engineer,tammy.ballard@example.org,tammyballard,ext_06451c99,06451c99,cv_06451c99,813-925-7970,649.796.0105,2001,Data Engineering,USA,Swedish,757854dc,516de51f,2024-04-26,2024-07-31,False,int:No,Polish,Native
Michael Gibbs,int:Michael Gibbs,int:Principal Enterprise Architect,michael.gibbs@mail.test,michaelgibbs,ext_f47349ad,f47349ad,cv_f47349ad,541.372.1562x294,735.798.4884x021,1972,Architecture,United Kingdom,Danish,74de8b43,1a03a7ae,2025-10-01,2025-06-01,False,int:Yes,Polish,Fluent
Alexander Herrera,int:Alexander Herrera,int:Principal Analytics Engineer,alexander.herrera@example.com,alexanderherrera,ext_22e216ec,22e216ec,cv_22e216ec,001-273-425-7375x53449,766-267-0808,1997,Data Engineering,India,Norwegian,9fa54a54,01fcb25c,2025-10-30,2025-10-08,False,int:No,Polish,Professional
Alexander Herrera,int:Alexander Herrera,int:Principal Analytics Engineer,alexander.herrera@example.com,alexanderherrera,ext_22e216ec,22e216ec,cv_22e216ec,001-273-425-7375x53449,766-267-0808,1997,Data Engineering,India,Norwegian,9e05bc3d,516d1dff,2024-06-02,2025-05-05,True,int:No,Norwegian,Professional
Shawn Chambers,int:Shawn Chambers,int:Consultant Full-stack Engineer,shawn.chambers@example.org,shawnchambers,ext_a59f5108,a59f5108,cv_a59f5108,001-760-385-8749,001-519-318-1828x1979,1973,Software Engineering,Australia,Swedish,a6d75a3d,65322697,2024-09-09,2024-08-18,False,int:No,Norwegian,Native
Shawn Chambers,int:Shawn Chambers,int:Consultant Full-stack Engineer,shawn.chambers@example.org,shawnchambers,ext_a59f5108,a59f5108,cv_a59f5108,001-760-385-8749,001-519-318-1828x1979,1973,Software Engineering,Australia,Swedish,121d94b6,d570af6e,2024-07-05,2025-02-08,True,int:Yes,Swedish,Fluent
Shawn Chambers,int:Shawn Chambers,int:Consultant Full-stack Engineer,shawn.chambers@example.org,shawnchambers,ext_a59f5108,a59f5108,cv_a59f5108,001-760-385-8749,001-519-318-1828x1979,1973,Software Engineering,Australia,Swedish,d8b39781,ab361523,2024-10-16,2025-01-25,False,int:Yes,Polish,Fluent
Emily Richards,int:Emily Richards,int:Senior Kubernetes Engineer,emily.richards@mail.test,emilyrichards,ext_d500020f,d500020f,cv_d500020f,001-264-877-2512x95786,001-840-496-0035,1979,Cloud Engineering,India,Danish,71bd7c17,9047e91b,2025-11-06,2024-11-17,True,int:Yes,Swedish,Professional
Emily Richards,int:Emily Richards,int:Senior Kubernetes Engineer,emily.richards@mail.test,emilyrichards,ext_d500020f,d500020f,cv_d500020f,001-264-877-2512x95786,001-840-496-0035,1979,Cloud Engineering,India,Danish,b7bf2254,c2a10fb4,2025-10-24,2025-06-14,True,int:Yes,Danish,Professional
Emily Richards,int:Emily Richards,int:Senior Kubernetes Engineer,emily.richards@mail.test,emilyrichards,ext_d500020f,d500020f,cv_d500020f,001-264-877-2512x95786,001-840-496-0035,1979,Cloud Engineering,India,Danish,a933f242,640685bc,2025-03-08,2025-12-17,True,int:No,Norwegian,Professional
Lynn Bentley,int:Lynn Bentley,int:Consultant ML Engineer,lynn.bentley@example.org,lynnbentley,ext_e934459e,e934459e,cv_e934459e,439-558-7395x923,521-508-9028x5155,1999,AI/ML,Spain,Danish,7dc5fa28,29681209,2024-06-18,2024-12-04,True,int:Yes,Norwegian,Native
Daniel Hall,int:Daniel Hall,int:Associate Solution Architect,daniel.hall@example.org,danielhall,ext_d3027aa7,d3027aa7,cv_d3027aa7,442.964.3350,860-573-6077,1997,Architecture,India,Danish,125d8d42,f8ec9bad,2024-07-09,2024-07-29,True,int:Yes,English,Professional
